,,Name,Username,"Profile ID",Date,Likes,Comment,"User Verified",Thumbnail,"Comment ID","Profile URL","Comment URL"
26,,yoedi2,yoedi2,8883782278,"2026-06-19 10:44:47",0,"👏😂😂😂 kebodohan akibat MBG.ini bukan kepentingan gizi.nampak betul kepentingan pemilik sppg",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/121738202_349374782789158_930954965592303676_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MjAuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=zrxdUNiYqGcQ7kNvwG1p8t_&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_SFXS6tZt5TvEypXlQGdFxRyfkHmNgjfkCGoBmdpZEwA&oe=6A3EFB67&_nc_sid=0985b0,17893360638517781,https://www.instagram.com/yoedi2,https://www.instagram.com/p/DZvxCr_zUGG/c/17893360638517781
27,,bajangbayi50,bajangbayi50,60077770401,"2026-06-19 10:49:45",0,"Iyakan ujung2nya....",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/588023536_17966164731002402_5016817240563641475_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42MTcuYzIifQ&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=R4-qadKYAtUQ7kNvwHnZqbe&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9eZMetAJLazDv9e9ScT60RqyQpgRHZuMB6xRziYwE0qQ&oe=6A3EFFCC&_nc_sid=0985b0,18099683390332942,https://www.instagram.com/bajangbayi50,https://www.instagram.com/p/DZvxCr_zUGG/c/18099683390332942
28,,eddsign,eddsign,966340293,"2026-06-19 10:58:03",0,"Kalian kn bisa ttep masak & bagiin ke tetangga",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/366534539_262807743186379_1151095267896678774_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=O0h7eKzIqpMQ7kNvwF1bBkZ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9WyJcSAIpusL-2yhc5NVUjCepRrkkuc1IjdFOfkcLtDg&oe=6A3F0958&_nc_sid=0985b0,18103556018328073,https://www.instagram.com/eddsign,https://www.instagram.com/p/DZvxCr_zUGG/c/18103556018328073
29,,pernahbobosini,pernahbobosini,62260614353,"2026-06-19 11:18:14",0,Dih,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-19/387264569_293742986803551_5898485332441148225_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjguYzIifQ&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=egs7105Mbj0Q7kNvwHu4hII&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_bgH0i_17Avgcc6lUAsWYXZSzXn6QRe5xSm-mk5CP5hg&oe=6A3F0197&_nc_sid=0985b0,18025822328831438,https://www.instagram.com/pernahbobosini,https://www.instagram.com/p/DZvxCr_zUGG/c/18025822328831438
30,,adistia_untari,adistia_untari,3428267140,"2026-06-19 11:21:44",0,"Yup, lanjutken ke pengadilan. Biar gak seenak-enaknya aja bikin program. Klo kek gini kan bikin kapok org mw kerjasama ama pemerintah, pemerintahnya sendiri yg rugi, rakyatnya ikutan kena imbasnya.",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/36136233_273730093175023_5941825544478785536_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjcuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Jwdh0B-CpxoQ7kNvwH8akd8&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9IB5qTAN_JTCp6IjoFsuB49Evi_JKDZJop9A60mJx-pQ&oe=6A3F0058&_nc_sid=0985b0,18105238190053478,https://www.instagram.com/adistia_untari,https://www.instagram.com/p/DZvxCr_zUGG/c/18105238190053478
31,,subagyo_03,subagyo_03,56575187468,"2026-06-19 11:24:09",0,"Di makan Lu aja ,duit aja di pikirin",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-19/316557610_886274369384677_3024779618091535408_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=XiXWSIsDwk8Q7kNvwGOoMaZ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-rHheLkfpasZKYXGgu0DXOcTVpVBMvcgX_O3r2UUrKTg&oe=6A3EECED&_nc_sid=0985b0,18099604055337180,https://www.instagram.com/subagyo_03,https://www.instagram.com/p/DZvxCr_zUGG/c/18099604055337180
32,,yogadws_,yogadws_,6970251306,"2026-06-19 11:24:14",0,"YTTA DAH, pikiran nya duit mulu",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/475459456_1745455976186980_2911862523793827441_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=2ywnRd113ukQ7kNvwHIa4vD&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_gylA1qJ46EonSbh3nakq-vIQfWyxgnj17eaJCbK1Wiw&oe=6A3F09D6&_nc_sid=0985b0,17860949331641114,https://www.instagram.com/yogadws_,https://www.instagram.com/p/DZvxCr_zUGG/c/17860949331641114
33,,dikstagram__,dikstagram__,1483455319,"2026-06-19 11:24:48",0,"Ciee takut jatuh miskin ya😂",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/670536546_18576722431063320_1595323934691826589_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=GLBKiypeB-EQ7kNvwHNRuFg&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-ufkWMZlgA7rJoO9QSvB4GUzsnWvczXdVOmPU011PLTg&oe=6A3EE021&_nc_sid=0985b0,18096761519351160,https://www.instagram.com/dikstagram__,https://www.instagram.com/p/DZvxCr_zUGG/c/18096761519351160
34,,ariefgoen,ariefgoen,5525124432,"2026-06-19 11:54:06",0,"@febriparadinho duuuh… liat wajah wajah kelaparan mereka… muak 🤮",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/718744673_18446511319188433_7029851729600313198_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=MIvgBuhveLQQ7kNvwH5eZ6R&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-IOGI0BBTHtPHMCQEnucFgpEiJ03iGGA8YkRC2vnqSBg&oe=6A3EE41E&_nc_sid=0985b0,17972241501109879,https://www.instagram.com/ariefgoen,https://www.instagram.com/p/DZvxCr_zUGG/c/17972241501109879
35,,m_ghiff,m_ghiff,7015199091,"2026-06-19 11:54:54",0,"Wes kan ngerti kan",no,https://scontent-otp1-1.cdninstagram.com/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-otp1-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gF7JSbqiXH2iCyzVoaDS9x0oZ_7UUp7MaqnDKjYkQ5cmtg-rffw0Rq0hU47QwYjH5XiK3afyLDfbKtEdvkZPxqg&_nc_ohc=VJDnbVufDA8Q7kNvwEae5Ke&_nc_gid=nnlK94f_NYQIu96GnIuslg&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_Af-KlYTV77BHFq3UfaP--y5sLbFaLuJurnPj-Lcny32sGw&oe=6A3EDEAA&_nc_sid=10d13b,18095906540218188,https://www.instagram.com/m_ghiff,https://www.instagram.com/p/DZvxCr_zUGG/c/18095906540218188
36,,yasya.tamago,yasya.tamago,1570412849,"2026-06-19 11:55:51",0,"HAMA 👏",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/480136708_1612203519685330_4151345788481688020_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MjguYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=meA0IFhEdb0Q7kNvwHDF1n8&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_fKvtY8Prxn4karVWlYdgJiIhUdOWvMPMGlnvYs9UCGA&oe=6A3EF3CC&_nc_sid=0985b0,18071354954364183,https://www.instagram.com/yasya.tamago,https://www.instagram.com/p/DZvxCr_zUGG/c/18071354954364183
37,,evanitavani,evanitavani,4144639943,"2026-06-19 12:18:53",0,😢,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/50578360_606748276450808_7585066519961272320_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=gMUMpzwRVd4Q7kNvwGsOoE7&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9kjsFHMkR6tyIuue2XJRVuhFSOY2oA6BwobysOh92cbA&oe=6A3F00B2&_nc_sid=0985b0,18047241941790634,https://www.instagram.com/evanitavani,https://www.instagram.com/p/DZvxCr_zUGG/c/18047241941790634
38,,wida_xk,wida_xk,2230034632,"2026-06-19 12:32:11",0,"Wajah wajah BU 😂",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.82787-19/539496505_18477352087074633_8905686184482223899_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=rSKoFF4KTuAQ7kNvwFrv1-L&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_hKTpbFACnT1P_vWFOfub_zzXzTmXYL1SUtNBU9FsqzQ&oe=6A3EF9EE&_nc_sid=0985b0,18094828043113848,https://www.instagram.com/wida_xk,https://www.instagram.com/p/DZvxCr_zUGG/c/18094828043113848
39,,ryandroidd,ryandroidd,516174016,"2026-06-19 12:41:06",0,"Pengusaha2 kelaparan ini ya? 😂",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/587810633_18543622120014017_1721977151093304260_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=FmJVjNuuD9sQ7kNvwHwh5xb&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_E-O-qXC62BXUXxdjkhtdV78qEQBLAuQkb93E_o_VB4g&oe=6A3F0CB7&_nc_sid=0985b0,17891803095546496,https://www.instagram.com/ryandroidd,https://www.instagram.com/p/DZvxCr_zUGG/c/17891803095546496
40,,pangeranalqahfi,pangeranalqahfi,2005875112,"2026-06-19 12:46:26",0,😂😂😂😂😂😂,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-19/464132066_8534788423276673_1291570521163220902_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=jdfm656P4xQQ7kNvwHKy2GJ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-ufZ9MWPK0pWSAtuYqR7rUZHVAXY0_19A8pIXfrxV2cw&oe=6A3F10DF&_nc_sid=0985b0,18087887639420047,https://www.instagram.com/pangeranalqahfi,https://www.instagram.com/p/DZvxCr_zUGG/c/18087887639420047
41,,mizwar_arsalan,mizwar_arsalan,48197064126,"2026-06-19 12:52:19",0,"Tandai wajahnya gaes",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/362440711_1093313744982772_2716107765515249155_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NDUuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Lm9sjr787WYQ7kNvwF_BwR1&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af83FMC6QPYanDxHOKozMyrUjpXlm9wNwOozKjNbwc4iNw&oe=6A3EE986&_nc_sid=0985b0,18426395119131458,https://www.instagram.com/mizwar_arsalan,https://www.instagram.com/p/DZvxCr_zUGG/c/18426395119131458
42,,muaribtalkah,muaribtalkah,6751776951,"2026-06-19 13:00:47",0,"isi otak mereka .... duit3.",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/366484114_1941446882892079_7683357144937124192_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=nCtq3dfuYcQQ7kNvwFtFwZ7&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-XvCspMy1ZC1x2f1jjc2qGxkJvFG3WhMOgQidpXWm--g&oe=6A3EF8F3&_nc_sid=0985b0,17931380022320091,https://www.instagram.com/muaribtalkah,https://www.instagram.com/p/DZvxCr_zUGG/c/17931380022320091
43,,senobudiharjo,senobudiharjo,1500554061,"2026-06-19 13:28:13",0,"Ya bawa saja ke pengadilan .",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/299550989_476272537223877_7599511101928805341_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=8WqoACjt3vMQ7kNvwESXLT0&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_cFkm1OcJg39kw8dTFr_vQx3OPQ1hLtJP5ik8NaMOyrQ&oe=6A3EF2E5&_nc_sid=0985b0,17894738235493066,https://www.instagram.com/senobudiharjo,https://www.instagram.com/p/DZvxCr_zUGG/c/17894738235493066
44,,dryn_rsstr.20,dryn_rsstr.20,9246783457,"2026-06-19 13:37:00",0,"Ga ada pemasukan libur semester",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/448724796_2450978938419370_4832548316624878067_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Na7-PWGJLIwQ7kNvwGjBTaZ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_GI2VJAWORbkcngs3i-xsZfjfjEAcIIeyEVqpsV5kkXw&oe=6A3F1264&_nc_sid=0985b0,17871260244653853,https://www.instagram.com/dryn_rsstr.20,https://www.instagram.com/p/DZvxCr_zUGG/c/17871260244653853
45,,dayakmayan4,dayakmayan4,59175398696,"2026-06-19 14:10:38",0,"😂😂😂😂.pintar apa kelebihan pintar.mau bawa kepangadilan .klau hakim nanya klau anak2 libur mau dkasih makan buat siapa MBGnya?? Ayam atau anjing??",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/345048278_1260052091299570_6208919769463011188_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=KmA-LzD7x4IQ7kNvwERJGbv&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9vyLimf-mAJR_vI-i2mIMQl04zMqPtaekf-g6ufbidaA&oe=6A3EE88F&_nc_sid=0985b0,17877697275655924,https://www.instagram.com/dayakmayan4,https://www.instagram.com/p/DZvxCr_zUGG/c/17877697275655924
46,,dayakmayan4,dayakmayan4,59175398696,"2026-06-19 14:12:43",0,"SAYA KIRA PENGUSAHANYA MBG PINTAR IH SEKALI GAK OTAKNYA.SECARA LOGIKA SAJA KLAU ANAK2 LIBUR MAU DKASIH SAMA SIAPA MBGNYA??? MAKANYA BERPIKIR DL PAK PENGUSAHA",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/345048278_1260052091299570_6208919769463011188_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=KmA-LzD7x4IQ7kNvwERJGbv&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9vyLimf-mAJR_vI-i2mIMQl04zMqPtaekf-g6ufbidaA&oe=6A3EE88F&_nc_sid=0985b0,17894297565351864,https://www.instagram.com/dayakmayan4,https://www.instagram.com/p/DZvxCr_zUGG/c/17894297565351864
47,,bimanurhakim,bimanurhakim,970711311,"2026-06-19 14:18:34",0,"Pak mau liburan, mau rehat mau main kerumah nenek mau jalan jalan ke bandung ke jogja, bukan mau ke sekolah cuman ngambil ompreng, jangan rampas waktu liburan anak sekolah 😢",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-19/496236546_18503512930023312_8152610488989937803_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Lse83ayqRa8Q7kNvwGg_OMN&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9QfhaQCTLoq_yE5rAJE6vTtSmFo2v5tiAoDxQSrk-evw&oe=6A3EE15A&_nc_sid=0985b0,18120236674774830,https://www.instagram.com/bimanurhakim,https://www.instagram.com/p/DZvxCr_zUGG/c/18120236674774830
48,,iyef_chan,iyef_chan,1958665368,"2026-06-19 14:18:46",0,"Bacot bacot",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.82787-19/642156341_18563969776065369_116276169594158710_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=b1pMyEZRABYQ7kNvwFpVcqV&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_z5-JyDGphkaiz63jQM0yYtRwFAtqzbrIqMJlhrgxdXA&oe=6A3EEFF0&_nc_sid=0985b0,18144362152518436,https://www.instagram.com/iyef_chan,https://www.instagram.com/p/DZvxCr_zUGG/c/18144362152518436
49,,odieyanz,odieyanz,6860526410,"2026-06-19 14:24:16",0,"Suruh makan MBG biar pada pinter, mikirin keuntungan loe pada pea'  ngga pauaskah keuntungan kalian??? Tmak bener jadi manusia🔥",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/628238296_18352185184230411_6625588819471077907_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Q-_Xnj4a8UEQ7kNvwFa5DOO&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af8rFyjGeI3O_kbuxYzXUuTAwcsyrrlSJfhfgHHV36YkwQ&oe=6A3EE26D&_nc_sid=0985b0,18321229390277486,https://www.instagram.com/odieyanz,https://www.instagram.com/p/DZvxCr_zUGG/c/18321229390277486
50,,ivanzulfikar_jb,ivanzulfikar_jb,5643941302,"2026-06-19 14:31:08",0,Lahhh,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/468554536_426973633843723_611816351582579970_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Q9MF8ehxyg4Q7kNvwFTmL0Q&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9T5k1BH8AKzXpqRFd3XxnWItihamptvr74i9goWEKHXQ&oe=6A3F0EAB&_nc_sid=0985b0,17874853437619956,https://www.instagram.com/ivanzulfikar_jb,https://www.instagram.com/p/DZvxCr_zUGG/c/17874853437619956
